vertiport,long,lat,vertihub
1918,-88.0016473071146,42.0701288080369,1799
1919,-87.685216546442,42.02310759897533,1437
1920,-88.17402877945956,42.00234221660495,1813
1921,-87.70401636634465,41.571677285141554,1593
1922,-87.69975149205018,41.92109819562165,1693
1923,-88.23728764331821,41.77056921291755,1915
1924,-87.7442427948625,41.5657460853947,1433
1925,-87.71329800935783,41.74689195517138,1840
1926,-87.68483794515622,41.593541542648,1523
1927,-87.69099706457851,41.69164956582975,1231
1928,-87.93645068837883,42.14307644875472,1638
1929,-87.79754266995178,41.9052568070679,1529
1930,-87.74185536918046,41.48428390232446,1720
1931,-87.7657079247883,41.57381332977805,1822
1932,-88.0822747801693,41.8224700577017,619
1933,-87.68003408098107,41.82662680809537,55
1934,-87.70178207486663,42.02288261017693,1917
1935,-87.74461849682923,41.80149746624487,1935
1936,-87.63330398055979,41.6684716720863,9
1937,-87.94827215238703,41.762006551045204,1983
1938,-87.63920364184165,41.9327602605052,16
1939,-87.64615523777614,41.600886497103204,853
1940,-88.19614054920802,41.76189767489217,845
1941,-88.03416396965241,42.074024744536,1894
1942,-88.3284411129357,41.7584636107947,1993
1943,-87.98480454984329,42.168142911328395,1233
1944,-88.33133024899874,42.02890953183645,264
1945,-88.28647332447491,42.219000727469705,427
1946,-87.8493499306581,41.7981707613866,47
1947,-87.8499058488103,41.8127715080156,1714
1948,-88.0032403730321,41.7585347539867,1912
1949,-87.9130548529445,42.00871813030165,1850
1950,-87.81700920984059,41.95976021916285,1876
1951,-87.68388747007819,41.49885271948194,1908
1952,-87.7453662168564,42.1311858703472,30
1953,-87.6894418189568,41.64798032698577,1925
1954,-88.03402874643595,42.09580357697941,1052
1955,-87.95748302426864,42.286442315085466,1943
1956,-88.29346164067606,41.73690471181395,1991
1957,-87.74973432742253,41.698064717350896,1023
1958,-87.89478689317474,42.37066269660265,1698
1959,-87.7624571937312,42.01550829364813,1965
1960,-87.80994390645947,41.890429066693336,1975
1961,-87.62890521582518,41.732564809854296,906
1962,-88.0797418914028,42.0420313319383,1641
1963,-88.13854544513094,41.9742300491546,547
1964,-87.73265155392876,41.957227977495705,1010
1965,-87.67106189226341,41.6390770154075,1597
1966,-87.88254858685812,42.02277447899232,1754
1967,-88.3353183396519,42.081545113270295,412
1968,-87.59350600075203,41.70971690946762,1798
1969,-87.88628305912229,41.7390682109965,1044
1970,-87.62578254143129,41.5061066981954,1495
1971,-87.7814129173275,42.772272942922704,514
1972,-87.83681899719373,41.86682522671706,1985
1973,-87.95123974729361,42.03208651725598,1821
1974,-87.60267161646891,41.747602190761675,1570
1975,-88.3108853036544,41.7890688483427,1865
1976,-88.1204131178633,41.9530814927486,1275
1977,-88.11963332986596,41.9893786738114,1454
1978,-88.0265652766593,41.8818998774012,339
1979,-87.78014893250591,42.1738532689857,639
1980,-88.2915494002408,41.789464024912796,1892
1981,-88.01642932424346,41.938590342768,548
1982,-87.60686872658232,41.54265874293035,141
1983,-87.87051514963053,41.940360920155996,1922
1984,-87.69658500909048,41.97942345403205,1906
1985,-87.7293077095456,41.78101038449534,1978
1986,-87.6263521526771,41.5498707123444,1615
1987,-88.12134167339124,41.873164072054735,668
1988,-87.60109506959155,41.782263591261454,1920
1989,-87.81074670825896,41.867304985542894,1996
1990,-87.70286485050488,41.855442740738056,1932
1991,-88.0081689081287,41.95617737664,1889
1992,-87.94851240615147,41.9111294695085,1432
1993,-88.2920829769491,41.9931814063265,1907
1994,-88.05979058657375,41.7427385475656,1434
1995,-87.90684354573065,41.7750178770614,1513
1996,-87.89786352904157,42.09506714935887,1900
1997,-87.5684462166646,41.593811329144394,248
1998,-87.8012315684325,41.5360600601296,360
1999,-87.7987845899104,41.8614156542092,1055
